R,bos,dir,entry,grade,maturity,member_det,member_event,mode,nest_depth,net,ote,outcome,phase,quad,sl,strength,sweep,sym,target,ts,zone_hi,zone_lo
-1.0,False,SHORT,1469.55,2,0.814,fvg_n,IFVG_RETEST,intrabar,0,-1.975,True,stop,False,early/A,1471.7,0.6,False,COFORGE,1462.35,2026-07-06T10:10:00+05:30,1471.7,1467.4
-1.0,False,SHORT,453.975,2,0.0,fvg_n,IFVG_RETEST,intrabar,0,-1.6084,True,gap,False,early/A,455.1,0.6,True,APOLLOTYRE,447.2,2026-07-06T10:25:00+05:30,455.1,452.85
-1.0952380952380951,False,SHORT,1481.9,2,0.814,fvg_n,IFVG_RETEST,intrabar,0,-2.0992,True,gap,False,early/A,1484.0,0.6,False,COFORGE,1462.35,2026-07-06T10:25:00+05:30,1484.0,1479.8
-1.0,False,SHORT,42015.0,4,0.778,fvg_n,FVG_N_RETEST,intrabar,0,-2.9138,True,stop,True,early/A,42045.0,0.6,True,BOSCHLTD,41802.5,2026-07-06T10:35:00+05:30,42045.0,41985.0
-1.0,False,SHORT,42015.0,4,0.778,fvg_n,FVG_N_RETEST,intrabar,0,-2.9138,True,stop,True,early/A,42045.0,0.6,True,BOSCHLTD,41802.5,2026-07-06T10:40:00+05:30,42045.0,41985.0
-1.0,False,SHORT,1476.95,2,0.814,fvg_n,IFVG_RETEST,intrabar,0,-2.0234,True,stop,False,early/A,1479.0,0.6,False,COFORGE,1462.35,2026-07-06T10:55:00+05:30,1479.0,1474.9
-3.6666666666666665,False,SHORT,41812.5,2,0.778,ob_taught,MIT_RETEST,intrabar,0,-11.0466,True,gap,False,early/A,41820.0,0.7,False,BOSCHLTD,41802.5,2026-07-06T12:15:00+05:30,41820.0,41805.0
1.55,False,SHORT,41780.0,2,0.778,fvg_n,FVG_N_RETEST,intrabar,0,0.3759,True,target,False,early/A,41830.0,0.6,False,BOSCHLTD,41702.5,2026-07-06T13:05:00+05:30,41830.0,41730.0
-1.0,False,SHORT,489.275,3,0.827,fvg_n,FVG_N_RETEST,intrabar,0,-2.5874,True,stop,True,early/A,489.7,0.6,False,AARTIIND,489.175,2026-07-06T14:10:00+05:30,489.7,488.85
0.26,False,SHORT,490.425,3,0.827,fvg_n,IFVG_RETEST,intrabar,0,-0.9368,True,target,True,early/A,491.0,0.6,False,AARTIIND,490.275,2026-07-06T14:15:00+05:30,491.0,489.85
0.24,False,SHORT,489.275,3,0.827,fvg_n,FVG_N_RETEST,intrabar,0,-1.3474,True,target,True,early/A,489.7,0.6,False,AARTIIND,489.175,2026-07-06T14:25:00+05:30,489.7,488.85
0.82,False,SHORT,491.425,3,0.759,fvg_n,FVG_N_RETEST,intrabar,0,-0.04,True,target,True,early/A,492.25,0.6,False,AARTIIND,490.75,2026-07-06T14:35:00+05:30,492.25,490.6
0.24,False,SHORT,489.275,2,0.0,fvg_n,FVG_N_RETEST,intrabar,0,-1.3474,True,target,True,early/A,489.7,0.6,False,AARTIIND,489.175,2026-07-06T14:50:00+05:30,489.7,488.85
